overall,reviewerID,asin,Predict
4,A3NM1MT3Q2FHXV,B01CP39M4O,4.0
5,A2M6J4CGEA29JI,B00J66M2SM,3.5185185185185186
5,A2OR94VN7XQCUO,B00T57UPNQ,3.365399626197132
5,A3FMPT5IH0CJ50,B01CP39HMG,5.0
5,A35CCGJDNXUDY9,B01A982YRO,5.0
4,A3IUW081KXD3PE,B01A982YRO,4.0
5,A1A25TP5D0L22V,B00Q9660L2,3.5
3,A2RMQWK75EEN7R,B015WFNLR6,3.0000000000000004
5,A13MKSASQ6YWL7,B01CP39HMG,5.0
3,A3QL857ALV5RCJ,B01A982YRO,4.238095238095238
4,A1IOSNSY31L5EI,B01CP39HMG,4.0
4,AG7EF0SVBQOUX,B01A982YRO,4.833333333333333
5,A5GPH59NDWJRB,B00QPNKVGY,5.174115072657542
3,A1QXWM5P0CT45,B00QPNKVGY,3.000000000000001
4,A26UNIPEVYE9DE,B01CP39FL4,4.0
3,AL1708MTIB1MD,B015WFNLR6,3.088569351241929
4,A2M1MNG7G40V85,B01A982YRO,4.0
4,AWXQORMZ3JY4P,B00QPNKVGY,4.025007403630446
4,A2CF66KIQ3RKX3,B00QPNKVGY,4.025007403630446
4,A3T4OHEAHOJ700,B01CP39HMG,4.0
4,A3T4OHEAHOJ700,B01CP39FL4,3.6
3,A1382NUB0AKHTK,B015WFNLR6,3.0000000000000004
5,A2MBLVMVDLHK1L,B013WZDAFQ,5.0
5,A3LDLV1GWQJLEQ,B01A982YRO,5.0
5,A234G6UKEMMDCY,B00TBJWR0M,3.3333333333333335
5,AG7EF0SVBQOUX,B00QPNKVGY,5.0
4,AWCJ12KBO5VII,B00QPNKVGY,4.0
4,A3T6HX48F66512,B01CP39FL4,4.0
4,A2ZGPAIV64KOYU,B01A982YRO,4.972094263998674
4,A10ZBR6O8S8OCY,B01CP39HMG,4.0
4,A1PI8VBCXXSGC7,B01CP39HMG,4.0
5,AWXQORMZ3JY4P,B01A982YRO,4.65073638288683
4,A33SX0AD5PYD9B,B00QPNKVGY,4.0
2,ALDV8DDZWWPYE,B01CP39FL4,2.0
1,A39WWMBA0299ZF,B00T57UPNQ,2.5
3,A3NM0RAYSL6PA8,B00M0V39VE,3.2857142857142856
4,A1J5HIF41ENSMZ,B01CP39FL4,4.0
5,A1UC3OP4QI0RRU,B01A982YRO,4.024394224710974
2,A3JV4PJZD5O4NJ,B015WFNLR6,2.0426840694408144
4,A1VS1LL905P5L5,B00QPNKVGY,4.0
3,A2LXC5ZHHP0WXP,B015WFNLR6,3.0640261041612216
5,A3VTOLNB5N6FVP,B01B3QIEPC,4.6
4,AK3402G7FO7AY,B01CP39M4O,4.0
4,A1OWRLSD7LTSQ9,B01A982YRO,3.25
5,AWIF8AR75LL9L,B01CP39FL4,5.0
5,A25QBCHO0KFT0P,B01CP39M4O,4.999999999999999
4,A39BGN8JA7CIFX,B00QPNKVGY,4.0
4,A2OCDK0BOW6UCY,B01CP39M4O,4.0
2,AMB2Z4FMDBWQY,B01B4OIJ6M,2.0
4,A3VTOLNB5N6FVP,B00PSFLL3M,4.6
4,AYUF7YETYOLNX,B01CP39FL4,4.0
3,A4EG8M5Q7C7WM,B00QPNKVGY,3.0260062575485276
4,A3ORV1QBL4K9U1,B00ZVFKY14,4.0
5,A2503LT8PZIHAD,B01CP39M4O,4.999999999999999
3,A4EG8M5Q7C7WM,B01A982YRO,3.9212912104442665
4,A36U7QMYILRLSW,B01CP39M4O,4.0
4,A3CW8OUDH7M079,B01CP39HMG,4.0
4,A2OWR5G2OAQF7C,B01CP39HMG,4.0
3,A3NM0RAYSL6PA8,B01CP39M4O,3.0
4,A1LG1DKUZXGJ6J,B013WZDAFQ,4.0
4,A3NM0RAYSL6PA8,B015WFNLR6,4.0
4,AACR8PZRSFG3J,B01CP39M4O,4.0
4,A36U7QMYILRLSW,B01CP39FL4,4.075146505994871
5,ADFLBRY00Y70G,B01CP39FL4,5.0
3,A2UT0FWM1DHKFJ,B01CP39M4O,3.0
4,A1TPWGBNIYJ76F,B01CP39M4O,4.0
3,A39BGN8JA7CIFX,B01CP39M4O,3.0
4,A12DQZKRKTNF5E,B01CP39M4O,4.0
3,AUZ3EJAU37NC5,B00QPNKVGY,3.0725411504060123
4,A36U7QMYILRLSW,B01A982YRO,4.075146505994871
5,A1278GKNIB8UZ,B01CP39M4O,4.999999999999999
5,A231LBC8EGPO5L,B01CP39M4O,4.999999999999999
4,A36U7QMYILRLSW,B01CP39HMG,4.0
5,AP9Z703TP9YCM,B01CP39HMG,5.0
4,A3H5QGH5OD2XGX,B01CP39HMG,4.0
3,A3VP3TSPGYRR65,B01CP39M4O,3.0
5,A2X3L31KCXBHCL,B01CP39FL4,5.0
5,A1GQAKL9CGQLP1,B01CP39HMG,5.0
5,A33HIV8RXRDM88,B01CP39HMG,5.0
3,A36U7QMYILRLSW,B00QPNKVGY,3.000000000000001
5,A24IOBGALGOZCB,B01CP39M4O,4.999999999999999
5,AHN86VFJIJ2JP,B01FTDAHVO,4.49453965315882
5,AHN86VFJIJ2JP,B01CEJLJOK,4.49453965315882
5,AHN86VFJIJ2JP,B00ZY65RUI,5.100190417428752
4,A26BU3ZU0R5IPF,B01CP39M4O,4.0
4,A3A5XNAM3ZW7Z6,B01CP39FL4,3.8146376978122842
4,A2FN8FBQAKOZ3B,B01CP39M4O,4.0
5,ANR73TPVBCQ9K,B00ZY65RUI,5.073105820234152
5,A122SFGLAHQLSJ,B01B4OIJ62,5.0
3,A2065HBMYDXJ1S,B015WFNLR6,3.0373491838109636
5,A1BTG38XSGYLW3,B01CP39HMG,5.0
5,ATYL6HLA621R4,B01D90BYKC,1.6666666666666667
5,A1ID5QT86H8J9D,B01GOZ61O8,4.005887093199381
4,A1M92239OM8KPO,B01CP39FL4,3.3333333333333335
3,A1M3CSHV1X9PAS,B01CP39HMG,2.9999999999999996
5,A2YCUCEYXT9VHX,B01CP39M4O,4.999999999999999
5,A3OWOZ8EQGP7G1,B016M9UFJ8,2.5
4,A1F7YU6O5RU432,B01A982YRO,4.153846153846154
3,A1M3CSHV1X9PAS,B018GZYGFU,3.8
5,A39ANVSTOM4L6H,B01B3QIEPC,5.0
4,A2WW57XX2UVLM6,B01CP39HMG,4.0
5,A3CP3TIMMV9ROY,B00ZPQ129C,3.1818181818181817
2,A1X1KB1LVPMTHO,B016M9UFJ8,3.0
4,A2OR94VN7XQCUO,B015WFNLR6,4.0064652960561515
4,AGA7LFNS3YUXC,B01CP39M4O,4.0
4,AK9XE112RZO6Q,B01CP39M4O,4.0
3,ALBW2ZBS6Z2AY,B01CP39FL4,3.0
5,A39ANVSTOM4L6H,B01CP39FL4,5.0
5,AFICF7DKHTQ87,B0161ZC5GY,5.0
3,A2FNBD43DEZPM3,B01A982YRO,4.714285714285714
4,A2FLJCJ3SW0TUY,B017UMXLTM,2.111111111111111
5,AHN86VFJIJ2JP,B01EBTBC6G,4.49453965315882
5,AHN86VFJIJ2JP,B01EBTBIMO,4.49453965315882
4,A3VGAP2KLCBNBB,B01CP39M4O,4.0
5,A1RZ0J2CZZJOTX,B01CP39M4O,4.999999999999999
3,A2CNGARED6OWWU,B01CP39HMG,2.9999999999999996
3,AY91MQZZR750W,B01B4OIJ6M,3.0000000000000004
2,A1DG75OT3Y49EM,B01CP39FL4,2.098273668349892
4,AP9Z703TP9YCM,B01CP39M4O,4.0
5,A21SESEJ8E52B7,B01FTDAHVO,3.888888888888889
5,A3SMR4HRFJARSC,B01B3QIEPC,4.379757429045439
4,A2M6J4CGEA29JI,B01B4OIJ62,3.5185185185185186
5,A3RGHO0Q938FRS,B01CP39FL4,5.0
5,A1PI8VBCXXSGC7,B01CP39M4O,4.999999999999999
5,AUEW0SKOB1XYF,B01CP39FL4,5.0
