overall,reviewerID,asin,Predict
5,A2M6J4CGEA29JI,B00J66M2SM,5.0
5,A2OR94VN7XQCUO,B00T57UPNQ,5.0
5,A3FMPT5IH0CJ50,B01CP39HMG,4.876289114214825
5,A35CCGJDNXUDY9,B01A982YRO,4.544870004319277
4,A3IUW081KXD3PE,B01A982YRO,3.6358960034554215
5,A1A25TP5D0L22V,B00Q9660L2,4.557865141863574
3,A2RMQWK75EEN7R,B015WFNLR6,3.0
5,A13MKSASQ6YWL7,B01CP39HMG,4.876289114214825
3,A3QL857ALV5RCJ,B01A982YRO,2.984908450930731
4,A1IOSNSY31L5EI,B01CP39HMG,3.90103129137186
4,AG7EF0SVBQOUX,B01A982YRO,3.6358960034554215
5,A5GPH59NDWJRB,B00QPNKVGY,5.174115072657542
3,A1QXWM5P0CT45,B00QPNKVGY,3.0000000000000004
4,A26UNIPEVYE9DE,B01CP39FL4,4.0
3,AL1708MTIB1MD,B015WFNLR6,3.088569351241929
4,A2M1MNG7G40V85,B01A982YRO,3.6358960034554215
4,AWXQORMZ3JY4P,B00QPNKVGY,4.025007403630445
4,A2CF66KIQ3RKX3,B00QPNKVGY,4.025007403630445
4,A3T4OHEAHOJ700,B01CP39HMG,3.90103129137186
4,A3T4OHEAHOJ700,B01CP39FL4,4.0
3,A1382NUB0AKHTK,B015WFNLR6,3.0
5,A2MBLVMVDLHK1L,B013WZDAFQ,5.0
5,A3LDLV1GWQJLEQ,B01A982YRO,4.544870004319277
5,A234G6UKEMMDCY,B00TBJWR0M,5.0
5,AG7EF0SVBQOUX,B00QPNKVGY,5.0
4,AWCJ12KBO5VII,B00QPNKVGY,4.0
4,A3T6HX48F66512,B01CP39FL4,4.0
4,A2ZGPAIV64KOYU,B01A982YRO,3.6358960034554215
4,A10ZBR6O8S8OCY,B01CP39HMG,3.90103129137186
4,A1PI8VBCXXSGC7,B01CP39HMG,3.90103129137186
5,AWXQORMZ3JY4P,B01A982YRO,4.544870004319277
4,A33SX0AD5PYD9B,B00QPNKVGY,4.0
2,ALDV8DDZWWPYE,B01CP39FL4,2.0
1,A39WWMBA0299ZF,B00T57UPNQ,1.0
3,A3NM0RAYSL6PA8,B00M0V39VE,3.0000000000000004
4,A1J5HIF41ENSMZ,B01CP39FL4,4.0
5,A1UC3OP4QI0RRU,B01A982YRO,4.544870004319277
2,A3JV4PJZD5O4NJ,B015WFNLR6,2.916273731402555
4,A1VS1LL905P5L5,B00QPNKVGY,4.0
3,A2LXC5ZHHP0WXP,B015WFNLR6,3.0640261041612216
5,A3VTOLNB5N6FVP,B01B3QIEPC,4.363636363636363
4,AK3402G7FO7AY,B01CP39M4O,4.0
4,A1OWRLSD7LTSQ9,B01A982YRO,3.6358960034554215
5,AWIF8AR75LL9L,B01CP39FL4,4.999999999999999
5,A25QBCHO0KFT0P,B01CP39M4O,5.0
4,A39BGN8JA7CIFX,B00QPNKVGY,4.0
4,A2OCDK0BOW6UCY,B01CP39M4O,4.0
2,AMB2Z4FMDBWQY,B01B4OIJ6M,1.6890566577435673
4,A3VTOLNB5N6FVP,B00PSFLL3M,3.027911549669024
4,AYUF7YETYOLNX,B01CP39FL4,4.0
3,A4EG8M5Q7C7WM,B00QPNKVGY,3.026006257548527
4,A3ORV1QBL4K9U1,B00ZVFKY14,4.0
5,A2503LT8PZIHAD,B01CP39M4O,5.0
3,A4EG8M5Q7C7WM,B01A982YRO,2.7269220025915666
4,A36U7QMYILRLSW,B01CP39M4O,4.59778528947668
4,A3CW8OUDH7M079,B01CP39HMG,3.90103129137186
4,A2OWR5G2OAQF7C,B01CP39HMG,3.90103129137186
3,A3NM0RAYSL6PA8,B01CP39M4O,2.9999999999999996
4,A1LG1DKUZXGJ6J,B013WZDAFQ,4.0
4,A3NM0RAYSL6PA8,B015WFNLR6,3.1052631578947367
4,AACR8PZRSFG3J,B01CP39M4O,4.0
4,A36U7QMYILRLSW,B01CP39FL4,4.0
5,ADFLBRY00Y70G,B01CP39FL4,4.999999999999999
3,A2UT0FWM1DHKFJ,B01CP39M4O,2.9999999999999996
4,A1TPWGBNIYJ76F,B01CP39M4O,4.0
3,A39BGN8JA7CIFX,B01CP39M4O,2.9999999999999996
4,A12DQZKRKTNF5E,B01CP39M4O,4.0
3,AUZ3EJAU37NC5,B00QPNKVGY,3.0725411504060123
4,A36U7QMYILRLSW,B01A982YRO,4.0
5,A1278GKNIB8UZ,B01CP39M4O,5.0
5,A231LBC8EGPO5L,B01CP39M4O,5.0
4,A36U7QMYILRLSW,B01CP39HMG,3.90103129137186
5,AP9Z703TP9YCM,B01CP39HMG,4.876289114214825
4,A3H5QGH5OD2XGX,B01CP39HMG,3.90103129137186
3,A3VP3TSPGYRR65,B01CP39M4O,2.9999999999999996
5,A2X3L31KCXBHCL,B01CP39FL4,4.999999999999999
5,A1GQAKL9CGQLP1,B01CP39HMG,4.876289114214825
5,A33HIV8RXRDM88,B01CP39HMG,4.876289114214825
3,A36U7QMYILRLSW,B00QPNKVGY,3.0000000000000004
5,A24IOBGALGOZCB,B01CP39M4O,5.0
5,AHN86VFJIJ2JP,B01FTDAHVO,2.758072028377339
5,AHN86VFJIJ2JP,B01CEJLJOK,2.8281547527232425
5,AHN86VFJIJ2JP,B00ZY65RUI,5.100190417428751
4,A26BU3ZU0R5IPF,B01CP39M4O,4.0
4,A3A5XNAM3ZW7Z6,B01CP39FL4,4.0
4,A2FN8FBQAKOZ3B,B01CP39M4O,4.0
5,ANR73TPVBCQ9K,B00ZY65RUI,5.073105820234152
5,A122SFGLAHQLSJ,B01B4OIJ62,5.0
3,A2065HBMYDXJ1S,B015WFNLR6,3.161826229874838
5,A1BTG38XSGYLW3,B01CP39HMG,4.876289114214825
5,ATYL6HLA621R4,B01D90BYKC,3.3333333333333335
5,A1ID5QT86H8J9D,B01GOZ61O8,5.0
4,A1M92239OM8KPO,B01CP39FL4,4.0
3,A1M3CSHV1X9PAS,B01CP39HMG,2.9257734685288947
5,A2YCUCEYXT9VHX,B01CP39M4O,5.0
5,A3OWOZ8EQGP7G1,B016M9UFJ8,4.637638051777261
4,A1F7YU6O5RU432,B01A982YRO,3.6358960034554215
3,A1M3CSHV1X9PAS,B018GZYGFU,3.433333333333333
5,A39ANVSTOM4L6H,B01B3QIEPC,5.0
4,A2WW57XX2UVLM6,B01CP39HMG,3.90103129137186
5,A3CP3TIMMV9ROY,B00ZPQ129C,4.285714285714286
2,A1X1KB1LVPMTHO,B016M9UFJ8,3.272326736555435
4,A2OR94VN7XQCUO,B015WFNLR6,4.601293059211231
4,AGA7LFNS3YUXC,B01CP39M4O,4.0
4,AK9XE112RZO6Q,B01CP39M4O,4.0
3,ALBW2ZBS6Z2AY,B01CP39FL4,2.9999999999999996
5,A39ANVSTOM4L6H,B01CP39FL4,4.999999999999999
5,AFICF7DKHTQ87,B0161ZC5GY,5.0
3,A2FNBD43DEZPM3,B01A982YRO,2.7269220025915666
4,A2FLJCJ3SW0TUY,B017UMXLTM,1.8
5,AHN86VFJIJ2JP,B01EBTBC6G,2.8281547527232425
5,AHN86VFJIJ2JP,B01EBTBIMO,2.8281547527232425
4,A3VGAP2KLCBNBB,B01CP39M4O,4.0
5,A1RZ0J2CZZJOTX,B01CP39M4O,5.0
3,A2CNGARED6OWWU,B01CP39HMG,2.9257734685288947
3,AY91MQZZR750W,B01B4OIJ6M,2.533584986615351
2,A1DG75OT3Y49EM,B01CP39FL4,2.0
4,AP9Z703TP9YCM,B01CP39M4O,4.0
5,A21SESEJ8E52B7,B01FTDAHVO,2.758072028377339
5,A3SMR4HRFJARSC,B01B3QIEPC,3.4270019725792737
4,A2M6J4CGEA29JI,B01B4OIJ62,3.5294117647058822
5,A3RGHO0Q938FRS,B01CP39FL4,4.999999999999999
5,A1PI8VBCXXSGC7,B01CP39M4O,5.0
5,AUEW0SKOB1XYF,B01CP39FL4,4.999999999999999
